timestamp,s1_c1_y,s1_c2_y,s2_c1_y,s2_c2_y,s3_c1_y,s3_c2_y,s4_c1_y,s4_c2_y,s5_c1_y,s5_c2_y,s6_c1_y,s6_c2_y
4846,59.8333,68,0,4.0423,0,45.1,8,40,16,60,0,32
4847,59.8785,68,0,4.0253,0,45.4,8,40,16.0002,60,0,32
4848,59.9147,68,0,4.0136,0,45.7,8,40,16.0013,60,0,32
4849,59.9428,68,0,4.0062,0,46,8,40,16.0045,60,0,32
4850,59.964,68,0,4.0021,0,46.3,8,40,16.0107,60,0.000166667,32
4851,59.9792,68,0,4.0004,0,46.6,8,40,16.0208,60,0.00133333,32
4852,59.9893,68,0,4,0,46.9,8,40,16.036,60,0.0045,32.0002
4853,59.9955,68,0,4,0,47.2,8,40,16.0572,60,0.0106667,32.0013
4854,59.9987,68,0,4,0,47.5,8,40,16.0853,60,0.0208333,32.0045
4855,59.9998,68,0,4,0,47.8,8,40,16.1215,60,0.036,32.0107
4856,60,68,0,4,0,48.1,8,40,16.1667,60,0.0571667,32.0208
4857,60,68,0,4,0,48.4,8,40,16.2217,60,0.0853333,32.036
4858,60,68,0,4,0,48.7,8,40,16.2867,60,0.1215,32.0572
4859,60,68,0,4,0,49,8,40,16.3617,60,0.166667,32.0853
4860,60,68,0,4,0,49.3,8,40,16.4467,60,0.221667,32.1215
4861,60,68,0,4,0,49.6,8,39.9998,16.5417,60,0.286667,32.1667
4862,60,68,0,4,0,49.9,8,39.9987,16.6467,60,0.361667,32.2217
4863,60,68,0,4,0,50.2,8,39.9955,16.7612,60,0.446667,32.2867
4864,60,68,0,4,0,50.5,8,39.9893,16.8844,60,0.541667,32.3617
4865,60,68,0,4,0,50.8,8,39.9792,17.0152,60,0.646667,32.4467
4866,60,68,0,4,0,51.1,8,39.964,17.1526,60,0.761667,32.5417
4867,60,68,0,4,0,51.4,8,39.9428,17.2956,60,0.886667,32.6467
4868,60,68,0,4,0,51.7,8,39.9147,17.4433,60,1.02167,32.7612
4869,60,68,0,4,0,52,8,39.8785,17.5945,60,1.16667,32.8844
4870,60,68,0,4,0,52.3,8,39.8333,17.7484,60,1.3215,33.0152
4871,60,68,0,4,0,52.6,8,39.7783,17.9039,60,1.48533,33.1526
4872,60,68,0,4,0,52.9,8,39.7133,18.06,60,1.65717,33.2957
4873,60,68,0,4,0,53.2,8,39.6383,18.2157,60,1.836,33.4433
4874,60,68,0,4,0,53.5,8,39.5533,18.3701,60,2.02083,33.5945
4875,60,68,0,4,0,53.8,8,39.4583,18.522,60,2.21067,33.7484
4876,60,68,0,4,0,54.1,8,39.3533,18.6706,60,2.4045,33.9039
4877,60,68,0,4,0,54.4,8,39.2383,18.8148,60,2.60133,34.06
4878,60,68,0,4,0,54.7,8,39.1133,18.9536,60,2.80017,34.2157
4879,60,68,0,4,0,55,8,38.9783,19.086,60,3,34.3701
4880,60,68,0,4,0,55.3,7.99983,38.8333,19.211,60,3.2,34.522
4881,60,68,0,4,0,55.6,7.99867,38.6783,19.3277,60,3.4,34.6706
4882,60,68,0,4,0,55.9,7.9955,38.5133,19.435,60,3.6,34.8148
4883,60,68,0,4,0,56.2,7.98933,38.3383,19.5323,60,3.8,34.9536
4884,60,68,0,4,0,56.5,7.97917,38.1533,19.6196,60,4,35.086
4885,60,68,0,4,0,56.8,7.964,37.9583,19.6969,60,4.2,35.211
4886,60,68,0,4,0,57.1,7.94283,37.7533,19.7642,60,4.4,35.3277
4887,60,68,0,4,0,57.4,7.91467,37.5383,19.8215,60,4.6,35.435
4888,60,68,0,4,0,57.7,7.8785,37.3133,19.8689,60,4.8,35.5323
4889,60,68,0,4,0,58,7.83333,37.0783,19.9071,60,5,35.6196
4890,60,68,0,4,0,58.3,7.77833,36.8333,19.937,60,5.2,35.6969
4891,60,68,0,4,0,58.6,7.71333,36.5785,19.9597,60,5.4,35.7642
4892,60,68,0,4,0,58.9,7.63833,36.3147,19.9761,60,5.6,35.8215
4893,60,68,0,4,0,59.2,7.55333,36.0428,19.9874,60,5.8,35.8689
4894,60,68,0,4,0,59.5,7.45833,35.764,19.9944,60,6,35.9071
4895,60,68,0,4,0,59.8,7.35333,35.4792,19.9981,60,6.2,35.937
4896,60,68,0,4,0,60.1,7.23833,35.1893,19.9997,60,6.4,35.9597
4897,60,68,0,4,0,60.4,7.11333,34.8955,20,60,6.6,35.9761
4898,60,68,0,4,0,60.7,6.97833,34.5987,20,60,6.8,35.9874
4899,60,68,0,4,0,61,6.83333,34.2998,20,60,7,35.9944
4900,60,68,0,4,0,61.3,6.6785,34,20,60,7.2,35.9982
4901,60,68,0,4,0,61.6,6.51467,33.7,20,60,7.4,35.9997
4902,60,68,0,4,0,61.9,6.34283,33.4,20,60,7.6,36
4903,60,68,0,4,0,62.2,6.164,33.1,20,60,7.8,36
4904,60,68,0,4,0,62.4992,5.97917,32.8,20,60,8,36
4905,60,68,0,4,0,62.7968,5.78933,32.5,20,60,8.2,36
4906,60,68,0,4,0,63.0918,5.5955,32.2,20,60,8.4,36
4907,60,68,0.000166667,4.00017,0,63.3831,5.39867,31.9,20,60,8.6,36
4908,60,68,0.00133333,4.00133,0,63.6697,5.19983,31.6,20,60,8.8,36
4909,60,68,0.0045,4.0045,0,63.9506,5,31.3,20,60,9,36
4910,60,68,0.0106667,4.01067,0,64.2249,4.8,31,20,60,9.19983,36
4911,60.0002,68,0.0208333,4.02083,0,64.4915,4.6,30.7,20,60,9.39867,36
4912,60.0013,68,0.036,4.036,0,64.7495,4.4,30.4,20,60,9.5955,36
4913,60.0045,68,0.0571667,4.05717,0,64.9978,4.2,30.1,20,60,9.78933,36
4914,60.0107,68,0.0853333,4.08533,0,65.2361,4,29.8,20,60,9.97917,36
4915,60.0208,68,0.1215,4.1215,0,65.4644,3.8,29.5,20,60,10.164,36
4916,60.036,68,0.166667,4.16667,0,65.6828,3.6,29.2,20,60,10.3428,36
4917,60.0572,68,0.221667,4.22167,0,65.8911,3.4,28.9,20,60,10.5147,36
4918,60.0853,68,0.286667,4.28667,0,66.0894,3.2,28.6,20,60,10.6785,36
4919,60.1215,68,0.361667,4.36167,0,66.2778,3,28.3,20,60,10.8333,36
4920,60.1667,68,0.446667,4.44667,0,66.4561,2.80017,28,20,60,10.9783,36
4921,60.2217,68,0.541667,4.54167,0,66.6244,2.60133,27.7,20,60,11.1133,36
4922,60.2867,68,0.646667,4.64667,0,66.7828,2.4045,27.4,20,60,11.2383,36
4923,60.3617,68,0.761667,4.76167,0,66.9311,2.21067,27.1,20,60,11.3533,36
4924,60.4467,68,0.886667,4.88667,0,67.0694,2.02083,26.8,20,60.0002,11.4583,36
4925,60.5417,68,1.02167,5.02167,0,67.1978,1.836,26.5,20,60.0013,11.5533,36
4926,60.6467,68,1.16667,5.16667,0,67.3161,1.65717,26.2,20,60.0045,11.6383,36
4927,60.7612,68,1.3215,5.32167,0,67.4244,1.48533,25.9,20,60.0107,11.7133,36
4928,60.8844,68,1.48533,5.48667,0,67.5228,1.3215,25.6,20,60.0208,11.7783,36
4929,61.0152,68,1.65717,5.66167,0,67.6111,1.16667,25.3,20,60.036,11.8333,36
4930,61.1526,68,1.836,5.84667,0,67.6894,1.02167,25,20,60.0572,11.8785,36
4931,61.2957,68,2.02083,6.04167,0,67.7578,0.88667,24.7,20,60.0853,11.9147,36
4932,61.4433,68,2.21067,6.24667,0,67.8161,0.76167,24.4,20,60.1215,11.9428,36
4933,61.5945,68,2.4045,6.46167,0,67.8645,0.64667,24.1,20,60.1667,11.964,36
4934,61.7484,68,2.60133,6.68667,0,67.9035,0.54167,23.8,20,60.2217,11.9792,36
4935,61.9039,68,2.80017,6.92167,0,67.9343,0.44667,23.5,20,60.2867,11.9893,36
4936,62.06,68,3,7.16667,0,67.9577,0.36167,23.2,20,60.3617,11.9955,36
4937,62.2157,68,3.2,7.4215,0,67.9747,0.28667,22.9,20,60.4467,11.9987,36
4938,62.3701,68,3.4,7.68533,0,67.9864,0.22167,22.6,20,60.5417,11.9998,36
4939,62.522,68,3.6,7.95717,0,67.9938,0.16667,22.3,20,60.6467,12,36
4940,62.6706,68,3.8,8.236,0,67.9979,0.1215,22,20,60.7617,12,36
4941,62.8148,68,4,8.52083,0,67.9996,0.08533,21.7,20,60.8867,12,36
4942,62.9536,68,4.2,8.81067,0,68,0.05717,21.4,20,61.0217,12,36
4943,63.086,68,4.4,9.1045,0,68,0.036,21.1,20,61.1667,12,36
4944,63.211,68,4.6,9.40133,0,68,0.02083,20.8,20,61.3217,12,36
4945,63.3277,68,4.8,9.70017,0,68,0.01067,20.5,20,61.4867,12,36
4946,63.435,68,5,10,0,68,0.0045,20.2,20,61.6617,12,36
4947,63.5323,68,5.2,10.3,0,68,0.00133,19.9,20,61.8467,12,36
4948,63.6196,68,5.4,10.6,0,68,0.00017,19.6,20,62.0413,12,36
4949,63.6969,68,5.6,10.9,0,68,0,19.3,20,62.2447,12,36
4950,63.7642,68,5.8,11.2,0,68,0,19,20,62.4558,12,36
4951,63.8215,68,6,11.5,0,68,0,18.7,20,62.6736,12,36
4952,63.8689,68,6.2,11.8,0,68,0,18.4,20.0002,62.8972,12,36
4953,63.9071,68,6.4,12.1,0,68,0,18.1,20.0013,63.1254,12,36
4954,63.937,68,6.6,12.4,0,68,0,17.8,20.0045,63.3574,12,36
4955,63.9597,68,6.8,12.7,0,68,0,17.5,20.0107,63.5922,12,36
4956,63.9761,68,7,13,0,68,0,17.2,20.0208,63.8286,12,36
4957,63.9874,68,7.2,13.3,0,68,0,16.9,20.036,64.0657,12,36.0002
4958,63.9944,68,7.4,13.6,0,68,0,16.6,20.0572,64.3026,12,36.0013
4959,63.9982,68,7.6,13.9,0,68,0,16.3,20.0853,64.5382,12,36.0045
4960,63.9997,68,7.8,14.2,0,68,0,16,20.1215,64.7716,12,36.0107
4961,64,68,8,14.5,0,68,0,15.7,20.1667,65.0016,12,36.0208
4962,64,68,8.2,14.8,0,68,0,15.4,20.2217,65.2274,12,36.036
4963,64,68,8.4,15.1,0,68,0,15.1,20.2867,65.4479,12,36.0572
4964,64,68,8.6,15.4,0,68,0,14.8,20.3617,65.6621,12,36.0853
4965,64,68,8.8,15.7,0,68,0,14.5,20.4467,65.8691,12,36.1215
4966,64,68,9,16,0,68,0,14.2,20.5417,66.0677,12,36.1667
4967,64,68,9.2,16.3,0,68,0,13.9,20.6467,66.2571,12,36.2217
4968,64,68,9.4,16.6,0,68,0,13.6,20.7612,66.4366,12,36.2867
4969,64,68,9.6,16.9,0,68,0,13.3,20.8844,66.606,12,36.3617
4970,64,68,9.8,17.2,0,68,0,13,21.0152,66.7655,12,36.4467
4971,64,68,10,17.5,0,68,0,12.7,21.1526,66.915,12,36.5417
4972,64,68,10.2,17.8,0,68,0,12.4,21.2956,67.0544,12,36.6467
4973,64,68,10.4,18.1,0,68,0,12.1,21.4433,67.1839,12,36.7612
4974,64,68,10.6,18.4,0,68,0,11.8,21.5945,67.3033,12,36.8844
4975,64,68,10.8,18.7,0,68,0,11.5,21.7484,67.4128,12,37.0152
4976,64,68,11,19,0,68,0,11.2,21.9039,67.5122,12,37.1526
4977,64,68,11.2,19.3,0,68,0,10.9,22.06,67.6017,12,37.2957
4978,64,68,11.4,19.6,0,68,0,10.6,22.2157,67.6812,12,37.4433
4979,64,68,11.6,19.9,0,68,0,10.3,22.3701,67.7506,12,37.5945
4980,64,68,11.8,20.2,0,68,0,10,22.522,67.8101,12,37.7484
4981,64,68,12,20.5,0,68,0,9.7002,22.6706,67.8595,12,37.9039
4982,64,68,12.2,20.8,0,68,0,9.4013,22.8148,67.8996,12,38.06
4983,64,68,12.4,21.1,0,68,0,9.1045,22.9536,67.9312,12,38.2157
4984,64,68,12.6,21.4,0,68,0,8.8107,23.086,67.9554,12,38.3701
4985,64,68,12.8,21.7,0,68,0,8.5208,23.211,67.9731,12,38.522
4986,64,68,13,22,0,68,0,8.236,23.3277,67.9854,12,38.6706
4987,64,68,13.2,22.3,0,68,0,7.9572,23.435,67.9932,12,38.8148
4988,64,68,13.4,22.6,0,68,0,7.6853,23.5323,67.9976,12,38.9536
4989,64,68,13.6,22.9,0,68,0,7.4215,23.6196,67.9995,12,39.086
4990,64,68,13.8,23.2,0,68,0,7.1667,23.6969,68,12,39.211
4991,64,68,14,23.5,0,68,0,6.9217,23.7642,68,12,39.3277
4992,64,68,14.2,23.8,0,68,0,6.6867,23.8215,68,12,39.435
4993,64,68,14.4,24.1,0,68,0,6.4617,23.8689,68,12,39.5323
4994,64,68,14.6,24.4,0,68,0,6.2467,23.9071,68,12,39.6196
4995,64,68,14.8,24.7,0,68,0,6.0417,23.937,68,12,39.6969
4996,64,68,15,25,0,68,0,5.8467,23.9597,68,12,39.7642
4997,64,68,15.2,25.3,0,68,0,5.6617,23.9761,68,12,39.8215
4998,64,68,15.4,25.6,0,68,0,5.4867,23.9874,68,12,39.8689
4999,64,68,15.6,25.9,0,68,0,5.3217,23.9944,68,12,39.9071
5000,64,68,15.8,26.2,0,68,0,5.1667,23.9981,68,12,39.937
5001,64,68,16,26.5,0,68,0,5.0217,23.9997,68,12,39.9597
5002,64,68,16.2,26.8,0,68,0,4.8867,24,68,12,39.9761
5003,64,68,16.4,27.1,0,68,0,4.7617,24,68,12,39.9874
5004,64,68,16.6,27.4,0,68,0,4.6467,24,68,12,39.9944
5005,64,68,16.8,27.7,0.000166667,68,0,4.5417,24,68,12,39.9982
5006,64,68,17,28,0.00133333,68,0,4.4467,24,68,12.0002,39.9997
5007,64,68,17.2,28.3,0.0045,68,0,4.3617,24,68,12.0013,40
5008,64,68,17.4,28.6,0.0106667,68,0,4.2867,24,68,12.0045,40
5009,64,68,17.6,28.9,0.0208333,68,0,4.2217,24,68,12.0107,40
5010,64,68,17.8,29.2,0.036,68,0,4.1667,24,68,12.0208,40
5011,64,68,18,29.5,0.0571667,68,0,4.1215,24,68,12.036,40
5012,64,68,18.2,29.8,0.0853333,68,0,4.0853,24,68,12.0572,40
5013,64,68,18.4,30.1,0.1215,68,0,4.0572,24,68,12.0853,40
5014,64,68,18.6,30.4,0.166667,68,0,4.036,24,68,12.1215,40
5015,64,68,18.8,30.7,0.221667,68,0,4.0208,24,68,12.1667,40
5016,63.9998,68,19,31,0.286667,68,0,4.0107,24,68,12.2217,40
5017,63.9987,68,19.2,31.3,0.361667,68,0,4.0045,24,68,12.2867,40
5018,63.9955,68,19.4,31.6,0.446667,68,0,4.0013,24,68,12.3617,40
5019,63.9893,68,19.6,31.9,0.541667,68,0,4.0002,24,68,12.4467,40
5020,63.9792,68,19.8,32.2,0.646667,68,0,4,24,68,12.5417,40
5021,63.964,68,20,32.5,0.761667,68,0,4,24,68,12.6467,40
5022,63.9428,68,20.2,32.8,0.886667,68,0,4,24,68,12.7617,40
5023,63.9147,68,20.4,33.1,1.02167,68,0,4,24,68,12.8867,40
5024,63.8785,68,20.6,33.4,1.16667,68,0,4,24,68,13.0217,40
5025,63.8333,68,20.8,33.7,1.3215,68,0,4,24,68,13.1667,40
5026,63.7783,68,21,34,1.48533,68,0,4,24,68,13.3215,40
5027,63.7133,68,21.2,34.3,1.65717,68,0,4,24,68,13.4853,40
5028,63.6383,68,21.4,34.6,1.836,68,0,4,24,68,13.6572,40
5029,63.5533,68,21.6,34.9,2.02083,68,0,4,24,68,13.836,40
5030,63.4583,68,21.8,35.2,2.21067,68,0,4,24,68,14.0208,40
5031,63.3533,68,22,35.5,2.4045,68,0,4,24,68,14.2107,40
5032,63.2383,68,22.2,35.8,2.60133,68,0,4,24,68,14.4045,40
5033,63.1133,68,22.4,36.1,2.80017,68,0,4,24,68,14.6013,40
5034,62.9783,68,22.6,36.4,3,68,0,4,24,68,14.8002,40
5035,62.8333,68,22.8,36.7,3.2,68,0,4,24,68,15,40
5036,62.6785,68,23,37,3.4,68,0,4,24,68,15.2,40
5037,62.5147,68,23.2,37.3,3.6,68,0,4,24,68,15.4,40
5038,62.3428,68,23.4,37.6,3.8,68,0,4,24,68,15.6,40
5039,62.164,68,23.6,37.9,4,68,0,4,24,68,15.8,40
5040,61.9792,68,23.8,38.2,4.2,68,0,4,24,68,16,40
5041,61.7893,68,24,38.5,4.4,68,0,4,24,68,16.2,40
5042,61.5955,68,24.2,38.8,4.6,68,0,4,24,68,16.4,40
5043,61.3987,68,24.4,39.1,4.8,68,0,4,24,68,16.6,40
5044,61.1998,68,24.6,39.4,5,68,0,4,24,68,16.8,40
5045,61,68,24.8,39.7,5.19983,68,0,4,24,68,17,40
5046,60.8,68,25,40,5.39867,68,0,4,24,68,17.2,40
5047,60.6,68,25.1998,40.3,5.5955,68,0,4,24,68,17.4,40
5048,60.4,68,25.3987,40.6,5.78933,68,0,4,24,68,17.6,40
5049,60.2,68,25.5955,40.9,5.97917,68,0,4,24,68,17.8,40
5050,60,68,25.7893,41.2,6.164,68,0,4,24,68,18,40
5051,59.8,68,25.9792,41.5,6.34283,68,0,4,24,68,18.2,40
5052,59.6,68,26.164,41.8,6.51467,68,0,4,24,68,18.4,40
5053,59.4,67.9998,26.3428,42.1,6.6785,68,0,4,24,68,18.6,40
5054,59.2,67.9987,26.5147,42.3996,6.83333,68,0,4,24,68,18.8,40
5055,59,67.9955,26.6785,42.6979,6.97833,68,0,4,24,68,19,40
5056,58.8,67.9893,26.8333,42.9938,7.11333,68,0,4,24,68,19.2,40
5057,58.6,67.9792,26.9783,43.2864,7.23833,68,0,4,24,68,19.4,40
5058,58.4,67.964,27.1133,43.5747,7.35333,68,0,4,24,68,19.6,40
5059,58.2,67.9428,27.2383,43.8577,7.45833,68,0,4,24,68,19.8,40
5060,58,67.9147,27.3533,44.1343,7.55333,68,0,4,24,68,20,40
5061,57.8,67.8785,27.4583,44.4035,7.63833,68,0,4,24,68,20.2,40
5062,57.6,67.8333,27.5533,44.6645,7.71333,68,0,4,24,68,20.4,40
5063,57.4,67.7783,27.6383,44.9161,7.77833,68,0,4,24,68,20.6,40
5064,57.2,67.7133,27.7133,45.1578,7.83333,68,0,4,24,68,20.8,40
5065,57,67.6383,27.7783,45.3894,7.8785,68,0,4,24,68,21,40
5066,56.8,67.5533,27.8333,45.6111,7.91467,68,0,4,24,68,21.1998,40
5067,56.6,67.4583,27.8785,45.8228,7.94283,68,0,4,24,68,21.3987,40
5068,56.4,67.3533,27.9147,46.0244,7.964,68,0,4,24,68,21.5955,40
5069,56.2,67.2383,27.9428,46.2161,7.97917,68,0,4,24.0002,68,21.7893,40
5070,56,67.1133,27.964,46.3978,7.98933,68,0,4,24.0013,68,21.9792,40
5071,55.8,66.9783,27.9792,46.5694,7.9955,68,0,4,24.0045,68,22.164,40
5072,55.6,66.8333,27.9893,46.7311,7.99867,68,0,4,24.0107,68,22.3428,40
5073,55.4,66.6783,27.9955,46.8828,7.99983,68,0,4,24.0208,68,22.5147,40
5074,55.2,66.5133,27.9987,47.0244,8,68,0,4,24.036,68,22.6785,40.0002
5075,55,66.3383,27.9998,47.1561,8,68,0,4,24.0572,68,22.8333,40.0013
5076,54.8,66.1533,28,47.2778,8,68,0,4,24.0853,68,22.9783,40.0045
5077,54.6,65.9583,28,47.3894,8,68,0,4,24.1215,68,23.1133,40.0107
5078,54.4,65.7533,28,47.4911,8,68,0,4,24.1667,68,23.2383,40.0208
5079,54.2,65.5383,28,47.5828,8,68,0,4,24.2217,68,23.3533,40.036
5080,54,65.3133,28,47.6644,8,68,0,4,24.2867,68,23.4583,40.0572
5081,53.8,65.0783,28,47.7361,8,68,0,4,24.3617,68,23.5533,40.0853
5082,53.6,64.8333,28,47.7978,8,68,0,4,24.4467,68,23.6383,40.1215
5083,53.4,64.5785,28,47.8495,8,68,0,4,24.5417,68,23.7133,40.1667
5084,53.2,64.3147,28,47.8915,8,68,0,4,24.6467,68,23.7783,40.2217
5085,53,64.0428,28,47.9249,8,68,0,4,24.7612,68,23.8333,40.2867
5086,52.8,63.764,28,47.9506,8,68,0,4,24.8844,68,23.8785,40.3617
5087,52.6,63.4792,28,47.9697,8,68,0,4,25.0152,68,23.9147,40.4467
5088,52.4,63.1893,28,47.9831,8,68,0,4,25.1526,68,23.9428,40.5417
5089,52.2,62.8955,28,47.9918,8,68,0,4,25.2956,68,23.964,40.6467
5090,52,62.5987,28,47.9968,8,68,0,4,25.4433,68,23.9792,40.7612
5091,51.8,62.2998,28,47.9992,8,68,0,4,25.5945,68,23.9893,40.8844
5092,51.6,62,28,48,8,68,0,4,25.7484,68,23.9955,41.0152
5093,51.4,61.7,28,48,8,68,0,4,25.9039,68,23.9987,41.1526
5094,51.2,61.4,28,48,8,68,0,4,26.06,68,23.9998,41.2957
5095,51,61.1,28,48,8,68,0,4,26.2157,68,24,41.4433
5096,50.8,60.8,28,48,8,68,0,4,26.3701,68,24,41.5945
5097,50.6,60.5,28,48,8,68,0,4,26.522,68,24,41.7484
5098,50.4,60.2,28,48,8,68,0,4,26.6706,68,24,41.9039
5099,50.2,59.9,28,48,8,68,0,4,26.8148,68,24,42.06
5100,50,59.6,28,48,8,68,0,4,26.9536,68,24,42.2157
5101,49.8,59.3,28,48,8,68,0,4,27.086,68,24,42.3701
5102,49.6,59,28,48,8,68,0,4,27.211,68,24,42.522
5103,49.4,58.7,28,48,8,68,0,4,27.3277,68,24,42.6706
5104,49.2,58.4,28,48,8,68,0,4,27.435,68,24,42.8148
5105,49,58.1,28,48,8,68,0,4,27.5323,68,24,42.9536
5106,48.8,57.8,28,48,8,68,0,4,27.6196,68,24,43.086
5107,48.6,57.5,28,48,8,68,0,4,27.6969,68,24,43.211
5108,48.4,57.2,28,48,8,68,0,4,27.7642,68,24,43.3277
5109,48.2,56.9,28,48,8,68,0,4,27.8215,68,24,43.435
5110,48,56.6,28,48,8,68,0,4,27.8689,68,24,43.5323
5111,47.8,56.3,28,48,8,68,0,4,27.9071,68,24,43.6196
5112,47.6,56,28,48,8,68,0,4,27.937,68,24,43.6969
5113,47.4,55.7,28,48,8,68,0,4,27.9597,68,24,43.7642
5114,47.2,55.4,28,48,8,68,0,4,27.9761,68,24,43.8215
5115,47,55.1,28,48,8,68,0,4,27.9874,68,24,43.8689
5116,46.8,54.8,28,48,8,68,0,4,27.9944,68,24,43.9071
5117,46.6,54.5,28,48,8,68,0,4,27.9981,68,24,43.937
5118,46.4,54.2,28,48,8,68,0,4,27.9997,68,24,43.9597
5119,46.2,53.9,28,48,8,68,0,4,28,68,24,43.9761
5120,46,53.6,28,48,8,68,0,4,28,68,24,43.9874
5121,45.8,53.3,28,48,8,68,0,4,28,68,24,43.9944
5122,45.6,53,28,48,8,68,0,4,28,68,24,43.9982
5123,45.4,52.7,28,48,8,68,0,4,28,68,24,43.9997
5124,45.2,52.4,28,48,8,68,0,4,28,68,24,44
5125,45,52.1,28,48,8,68,0,4,28,68,24,44
5126,44.8,51.8,28,48,8,68,0,4,28,68,24,44
5127,44.6,51.5,28,48,8,68,0,4,28,68,24,44
5128,44.4,51.2,28,48,8,68,0,4,28,68,24,44
5129,44.2,50.9,28,48,8.00017,68,0,4,28,68,24,44
5130,44,50.6,28,48,8.00133,68,0,4,28,68,24,44
5131,43.8,50.3,27.9998,48,8.0045,68,0,4,28,68,24,44
5132,43.6,50,27.9987,48,8.01067,68,0,4,28,68,24,44
5133,43.4,49.7,27.9955,48,8.02083,68,0,4,28,68,24,44
5134,43.2,49.4,27.9893,48,8.036,68,0,4,28,68,24,44
5135,43,49.1,27.9792,48,8.05717,68,0,4.00017,28,68,24,44
5136,42.8,48.8,27.964,48,8.08533,68,0,4.00133,28,68,24,44
5137,42.6,48.5,27.9428,48,8.1215,68,0,4.0045,28,68,24,44
5138,42.4,48.2,27.9147,48,8.16667,68,0,4.01067,28,68,24,44
5139,42.2,47.9,27.8785,48,8.22167,68,0,4.02083,28,68,24,44
5140,42,47.6,27.8333,48,8.28667,68,0,4.036,28,68,24,44
5141,41.8,47.3,27.7783,48,8.36167,68,0,4.05717,28,68,24,44
5142,41.6,47,27.7133,48,8.44667,68,0,4.08533,28,68,24,44
5143,41.4,46.7,27.6383,48,8.54167,68,0,4.1215,28,68,24,44
5144,41.2,46.4,27.5533,48,8.64667,68,0,4.16667,28,68,24,44
5145,41,46.1,27.4583,48,8.76167,68,0,4.22167,28,68,24,44
5146,40.8,45.8,27.3533,48,8.88667,68,0,4.28667,28,68,24,44
5147,40.6,45.5008,27.2383,48,9.02167,68,0,4.36167,28,68,24,44
5148,40.4,45.2032,27.1133,48.0002,9.16667,68,0,4.44667,28,68,24,44
5149,40.2,44.9082,26.9783,48.0013,9.3215,68,0,4.54167,28,68,24,44
5150,40,44.6169,26.8333,48.0045,9.48533,68,0,4.64667,28,68,24.0002,44
5151,39.8,44.3303,26.6785,48.0107,9.65717,68,0,4.76167,28,68,24.0013,44
5152,39.6,44.0494,26.5147,48.0208,9.836,68,0,4.88667,28,68,24.0045,44
5153,39.4,43.7751,26.3428,48.036,10.0208,68,0,5.02167,28,68,24.0107,44
5154,39.2,43.5085,26.164,48.0572,10.2107,68,0,5.16667,28,68,24.0208,44
5155,39,43.2505,25.9792,48.0853,10.4045,68,0,5.32167,28,68,24.036,44
5156,38.8002,43.0022,25.7893,48.1215,10.6013,68,0,5.48667,28,68,24.0572,44
5157,38.6013,42.7639,25.5955,48.1667,10.8002,68,0,5.66167,28,68,24.0853,44
5158,38.4045,42.5356,25.3987,48.2217,11,68,0,5.84667,28,68,24.1215,44
5159,38.2107,42.3172,25.1998,48.2867,11.2,68,0,6.04167,28,68,24.1667,44
5160,38.0208,42.1089,25,48.3617,11.4,68,0,6.24667,28,68,24.2217,44
5161,37.836,41.9106,24.8,48.4467,11.6,68,0,6.46167,28,68,24.2867,44
5162,37.6572,41.7222,24.6,48.5417,11.8,68,0,6.68667,28,68,24.3617,44
5163,37.4853,41.5439,24.4,48.6467,12,68,0,6.92167,28,68,24.4467,44
5164,37.3215,41.3756,24.2,48.7617,12.2,68,0,7.16667,28,68,24.5417,44
5165,37.1667,41.2172,24,48.8867,12.4,68,0,7.4215,28,68,24.6467,44
5166,37.0217,41.0689,23.8,49.0217,12.6,68,0,7.68533,28,68,24.7612,44
5167,36.8867,40.9306,23.6,49.1667,12.8,68,0,7.95717,28,68,24.8844,44
5168,36.7617,40.8022,23.4,49.3217,13,68,0,8.236,28,68,25.0152,44
5169,36.6467,40.6839,23.2,49.4867,13.1998,68,0,8.52083,28,68,25.1526,44
5170,36.5417,40.5756,23,49.6617,13.3987,68,0,8.81067,28,68,25.2956,44
5171,36.4467,40.4772,22.8,49.8467,13.5955,68,0,9.1045,28,68,25.4433,44
5172,36.3617,40.3889,22.6,50.0417,13.7893,68,0,9.40133,28,68,25.5945,44
5173,36.2867,40.3106,22.4,50.2467,13.9792,68,0,9.70017,28,68,25.7484,44
5174,36.2217,40.2422,22.2,50.4617,14.164,68,0,10,28,68,25.9039,44
5175,36.1667,40.1839,22,50.6867,14.3428,68,0,10.3,28,68,26.06,44
5176,36.1215,40.1355,21.8,50.9217,14.5147,68,0,10.6,28,68,26.2157,44
5177,36.0853,40.0965,21.6,51.1667,14.6785,68,0,10.9,28,68,26.3701,44
5178,36.0572,40.0657,21.4,51.4215,14.8333,68,0,11.2,28,68,26.522,44
5179,36.036,40.0423,21.2,51.6853,14.9783,68,0,11.5,28,68,26.6706,44.0002
5180,36.0208,40.0253,21,51.9572,15.1133,68,0,11.8,28,68,26.8148,44.0013
5181,36.0107,40.0136,20.8,52.236,15.2383,68,0,12.1,28,68,26.9536,44.0045
5182,36.0045,40.0062,20.6,52.5208,15.3533,68,0,12.4,28,68,27.086,44.0107
5183,36.0013,40.0021,20.4,52.8107,15.4583,68,0,12.7,28,68,27.211,44.0208
5184,36.0002,40.0004,20.2,53.1045,15.5533,68,0,13,28,68,27.3277,44.036
